UserId;OwnerUserId;NbrOfFavoritevotes
10620;64854;1
10620;30754;1
10620;10462;1
54252;64895;1
33338;25772;1
62525;13672;1
35644;38506;1
38607;51129;1
21323;59595;1
38607;49697;1
673;52106;1
13100;59127;1
38655;57493;1
24550;64895;1
34265;8013;1
23614;65038;1
6567;40665;1
13382;8820;1
53812;65090;1
28175;27607;1
65107;44139;1
64509;6403;1
65065;14112;1
14671;8338;1
39644;8820;1
54563;49697;1
33163;56246;1
65149;15064;1
51388;26019;1
23159;65147;1
31219;64895;1
41794;64895;1
61498;97;2
61498;17565;1
61498;54395;1
61498;37736;1
61498;8820;1
43725;42060;1
54289;10462;1
16079;55025;1
16079;23644;1
53812;65157;1
3245;2893;1
3245;;1
3040;43141;1
65197;14200;1
65202;32042;1
44456;44429;1
51094;2533;1
51094;11097;1
63658;23600;1
61669;10462;1
64895;64895;1
7721;12377;1
31352;50405;1
65253;44483;1
28175;24119;1
59586;59586;1
45610;13736;1
27150;32860;1
43497;45191;1
52864;13518;1
37796;17355;1
37796;16964;1
54887;20714;1
23803;16236;1
59345;37460;1
59345;9465;1
43077;61261;1
65301;18058;1
65309;1138;1
17320;53833;1
62565;15215;1
34304;13450;1
17320;52472;1
17320;16101;1
43469;26800;1
62157;50950;1
54046;46893;1
61793;20618;1
50168;33386;1
53694;58306;1
29958;8820;1
65274;41849;1
32181;8820;1
31239;8820;1
32167;32167;1
29648;8206;1
17557;793;1
30931;2725;1
12770;26202;1
29268;8820;1
32215;8320;1
32215;895;1
9738;227;1
17557;13809;1
28066;15064;1
28066;32167;1
7966;7966;1
31513;32198;1
32269;16236;1
31513;23377;1
16855;24795;1
30492;721;1
32327;30025;1
32071;2507;1
32335;26643;1
16379;32167;1
31513;15408;1
32369;8820;1
31513;30959;1
31513;32373;1
28175;19058;1
14360;26649;1
31513;84;1
32396;8820;1
32398;32398;1
30291;12580;1
31446;133;1
16855;16244;1
27768;29771;1
31513;23850;1
32445;989;1
29767;793;1
32454;8820;1
32462;21608;1
32464;25406;1
21804;24742;1
32518;14604;1
32528;25983;1
16866;847;1
31005;5203;1
32559;12378;1
13053;847;1
20614;13809;1
9659;16443;1
26239;8820;1
16379;32357;1
31045;31045;1
12515;27740;1
32582;16244;1
27142;26800;1
30795;890;1
32586;32586;1
32600;8820;2
20587;2723;1
8560;14487;1
21499;32169;1
32630;27135;1
28428;27938;1
32631;23120;1
31513;14048;1
32651;15064;1
32169;32169;1
32628;26800;1
15106;3314;1
28125;1406;1
9765;6469;1
32702;157;1
30931;12202;1
9351;9465;1
32712;3436;1
18641;17116;1
25042;2723;1
21959;30056;1
32742;8820;1
19113;3466;1
3443;21503;1
9659;23600;1
31513;21319;1
31513;6403;1
31513;26108;1
32426;32661;1
20588;8820;1
31998;12206;1
32759;13023;1
32582;9802;1
31513;3024;1
18217;26701;1
32779;97;1
32784;8820;1
32789;97;1
8432;13518;1
8432;14360;1
21545;12515;1
32799;8820;1
32801;19040;1
32803;989;1
24359;721;1
32832;13450;1
32840;11097;1
32841;16887;1
32843;793;1
812;5203;1
32846;16236;1
32857;721;1
32803;7873;1
32862;14946;1
32874;14716;1
9317;989;1
32892;4836;1
28681;30314;1
29482;16050;1
28915;14070;1
31117;22012;1
836;32913;1
32628;3615;1
32967;20974;1
17092;5211;1
32968;1127;1
9738;20635;1
9738;1127;1
32628;15303;1
32994;10462;1
26559;32913;1
21319;890;1
16263;14852;1
33033;33005;1
27031;19040;1
32230;27916;1
21995;5211;1
33049;13508;1
32963;32963;1
33062;16236;1
33065;20884;1
33070;14675;1
33071;989;1
33047;1047;1
8432;5342;1
3295;13518;1
13622;8820;1
33110;33110;1
32916;13450;1
28132;32916;1
28132;32860;1
17177;2723;1
33129;1097;1
28291;15430;1
9135;8478;1
21804;8644;1
33148;11097;1
32230;28937;2
30492;30492;1
1228;31434;1
1228;33072;1
32892;3250;1
27520;17699;1
8432;33168;1
17177;33176;1
17177;1021;1
33095;33095;1
32840;12377;1
33191;1151;1
2724;32628;1
33142;5342;1
23977;32169;1
33213;97;1
33213;133;2
23710;23710;1
23710;11124;1
29575;33020;1
33130;33005;1
17139;14895;1
25217;88;1
31998;5211;1
30816;33128;1
28514;2533;1
33100;30292;1
22012;23710;1
32230;30363;1
9659;16050;1
9805;793;1
30624;32266;1
15837;8820;1
33318;13165;1
30617;32266;1
30617;227;1
31219;227;1
31219;2533;1
633;88;1
33245;33245;3
28889;2653;1
33376;13450;1
33377;793;1
30617;2471;1
32805;14898;1
32230;23679;1
12812;32359;1
25138;30173;1
33398;721;1
33424;793;1
33432;33432;1
32230;5043;1
7884;16680;1
15527;32989;1
33459;18843;1
33463;1315;1
33468;21676;1
33468;9769;1
32269;10811;1
18313;12183;1
33494;13809;1
33494;8820;1
24166;8820;1
32230;31736;1
31736;25383;1
32230;33509;1
8541;12533;1
33509;33509;1
15697;8820;1
33542;19058;1
26788;24109;1
33377;8820;1
33574;13450;1
11007;5203;1
28889;10462;1
33376;;1
16914;2576;1
17177;33175;1
28889;2504;1
33542;27854;1
33630;1151;1
33648;663;1
33648;24980;1
33668;33668;1
33437;12533;1
16379;31736;1
16379;23679;1
16379;33392;1
33678;31457;1
7950;8820;1
33705;33614;1
33258;118;1
33753;32901;1
28415;30227;1
8563;15064;1
32392;33614;1
30805;15624;1
2663;8820;1
28889;8409;1
23977;21337;1
23977;23262;1
33806;13518;1
33810;16050;1
33827;721;1
33835;1151;1
31047;8820;1
33858;21560;1
4805;8820;1
33862;5043;1
33865;16753;1
14560;97;1
33872;10531;1
33872;21560;1
18983;28881;1
33876;8820;1
31219;17310;1
24733;227;1
33891;16148;1
33900;33603;1
33905;33905;1
33071;8820;1
18313;15402;1
16379;33637;1
32906;32906;1
31659;1406;1
33922;33922;1
34009;16680;1
34011;16148;1
33953;33954;1
10620;17947;1
10620;27916;1
34081;97;1
34091;8820;1
8214;1127;1
4715;18306;1
34096;227;1
34096;8037;1
34099;15847;1
12210;793;1
34100;890;1
34106;13915;1
27916;8820;1
17092;8820;1
34149;31063;1
10620;27526;1
10241;32148;1
34164;1406;1
31219;34036;1
31219;17305;1
31219;33948;1
31219;13809;1
31219;434;1
16611;34037;1
34185;97;2
34202;989;1
9135;34036;1
2629;5041;1
33459;97;1
24000;1151;1
28939;34036;1
27349;34036;1
31998;32860;1
34072;33478;1
34264;10462;1
34267;34267;1
9253;8944;1
33019;33970;1
16680;14487;1
29641;32148;1
34278;14393;1
16680;23600;1
24000;34037;1
34302;793;1
31599;28860;1
14560;17696;1
7916;3167;1
34329;426;1
34334;793;1
34345;793;1
35358;14360;1
35365;14384;1
35368;8944;1
16680;8409;1
21634;8820;1
10740;26800;1
28915;8774;1
15412;28834;1
35428;26800;1
868;13413;1
16162;16244;1
33501;33907;1
35405;14909;1
31219;34037;1
35459;793;1
31704;21024;1
17177;30006;1
35479;18632;1
35479;23640;1
35496;30459;1
26044;28011;1
27325;456;1
35517;97;1
35526;2653;1
32968;10683;1
35540;13046;1
26329;26329;2
35554;8214;1
35559;989;1
29047;1097;1
15649;12947;1
30507;29128;1
30507;1131;1
18257;35461;1
31315;21560;1
31315;35484;1
35633;15946;1
35633;10201;1
35644;13809;1
35644;8820;2
31117;26847;1
35699;22012;1
2455;843;2
23224;8774;1
32840;16236;1
35754;8820;1
33290;9465;1
14017;29767;1
1331;5246;1
35795;24119;1
33338;793;1
13395;721;1
122;8820;1
22012;9465;1
24005;24005;1
550;32343;1
7919;13235;1
35624;16148;1
35871;3047;1
35880;97;1
35880;12533;1
35885;15946;1
3257;2653;1
35888;10114;1
35894;17987;1
27662;8820;1
13110;14357;1
35925;15533;1
12653;26800;1
36941;2972;1
36942;13154;1
36946;35420;1
35420;35420;2
36954;8774;1
30139;10907;1
33130;33130;1
36968;5342;1
36973;13068;1
36974;12473;1
36975;802;1
14904;88;1
32192;26800;1
10620;30464;1
15828;35549;1
15828;28241;1
29767;29767;1
30464;30464;1
19040;15064;1
2968;35549;1
15738;14909;1
4805;2854;1
37040;16096;1
31219;35812;1
836;32854;1
37022;37022;1
35823;1406;1
9765;5342;1
37092;5143;1
37098;20544;1
37099;31696;1
37099;456;1
16922;2661;1
30805;974;1
37124;5203;1
30805;9053;1
14976;3064;1
1029;13385;1
37200;906;1
37215;13518;1
37229;8820;1
13213;23710;1
37243;3250;1
37243;16236;1
9157;8206;1
33213;843;1
3057;23644;1
37273;10990;1
6577;9465;1
35722;11141;1
37279;26214;1
37286;227;1
37286;29767;1
32230;37225;1
22012;37225;1
35645;97;1
14070;843;1
34036;16148;1
30507;5143;1
37121;2643;1
31279;13154;1
31219;37153;1
37388;28685;1
21471;8820;1
23251;27616;1
26811;18843;1
16379;35698;1
37414;30900;1
5055;10462;1
22009;26800;1
37430;24119;1
2701;20600;1
37300;37300;1
37445;1264;1
37455;4736;1
32503;16236;1
37455;13809;1
9540;10462;1
29670;1406;1
24025;23710;1
10066;8820;1
32655;5041;1
37526;1151;1
16487;8820;1
30507;3044;1
37536;227;1
35644;37483;1
836;37548;1
37559;23480;1
37571;37571;1
35644;8409;1
37121;10462;1
36974;10462;1
25742;37571;1
37608;721;1
37610;27938;1
37512;37512;1
17538;34110;1
20463;27607;1
8432;8013;1
8432;227;1
30507;9856;1
30507;1133;1
30507;227;1
16648;12515;1
31219;32637;1
31219;26;1
31219;14895;1
37630;17318;1
20343;13450;1
37687;26800;2
37690;21560;1
17310;23865;1
18983;13154;1
16401;24153;1
106;5211;1
37728;32628;1
37736;20544;1
37736;37648;1
13110;9941;1
37691;22012;1
31417;13736;1
37727;37727;1
28175;20327;1
13087;14029;1
14955;2507;1
10602;37571;1
10602;16244;1
4766;5043;1
35537;684;1
19040;13027;1
8432;37548;1
8432;26856;1
37814;37814;1
37823;26800;1
23620;1315;1
37548;37678;1
37548;29767;1
37844;22012;1
37848;37847;1
37849;33476;1
8432;31599;1
37852;13736;1
37844;23710;1
25781;13154;1
25781;2504;1
37875;989;1
37881;28868;1
33738;32169;1
8432;33816;1
28175;31599;1
37902;37883;1
13213;37548;2
13213;35930;1
13017;26163;1
5307;15064;1
37844;11097;1
37953;989;1
31219;26856;1
31219;793;2
15106;8774;1
37987;26800;1
21959;434;1
38003;38003;1
381;32280;1
37736;33338;1
38033;16148;1
38034;16244;1
9672;13809;1
9672;30835;1
21433;21560;1
38060;97;1
22012;10879;1
38078;17081;1
37844;16244;1
15738;26800;1
15738;20544;1
21634;13023;1
6649;11097;1
38104;11097;1
13213;13809;1
9936;11097;1
26259;11097;1
21959;11097;1
37844;1426;1
21434;11097;1
33338;33338;1
21634;16964;1
24305;11097;1
38166;900;1
13034;5043;1
13034;35910;1
9812;11097;1
18053;12438;1
36968;2798;1
36968;1047;1
36968;2861;1
5256;11097;1
34080;8820;1
21959;37571;1
37844;26800;1
38240;11097;1
5358;8820;1
28291;97;1
38281;10462;1
27224;21560;1
31219;11097;1
31219;8432;1
33738;14360;1
13100;10500;1
13100;15192;1
13100;13323;1
8501;3436;1
38326;2790;1
29095;97;1
37878;34028;1
37844;13023;1
9314;38327;1
30507;802;1
30507;12377;1
30507;23644;1
30507;917;1
38320;33728;1
11061;11124;1
11061;38101;1
11061;38107;1
9970;14007;1
38399;16148;1
11061;721;1
33738;28384;1
11061;97;1
33738;34165;1
33738;32357;1
24770;989;1
1289;32424;1
38055;8820;1
26329;13686;1
23803;28937;1
381;38440;1
20913;10314;1
20372;34165;1
32402;721;1
1188;20585;1
38486;88;1
38476;38476;1
1005;5143;1
26700;20544;1
38503;11097;1
8541;14487;1
38523;38523;1
20327;26;1
26394;38538;1
26725;26856;1
38548;2883;1
8222;12448;1
38538;38538;1
17613;9197;1
23474;14604;1
386;38460;1
37215;2854;1
30139;38523;1
1354;13450;1
1354;11097;1
38585;8820;1
38587;8820;1
38584;38584;1
26044;20618;1
38593;38593;1
33738;12448;1
33738;18418;1
33738;28317;1
33738;21560;1
38608;38608;1
38613;14384;1
3040;26;1
38632;8820;1
18306;38581;1
38641;33886;1
25781;843;1
29575;4841;1
37844;14007;1
38655;10810;2
38656;28213;1
25781;31072;1
37844;14684;1
8634;8820;1
33886;33886;1
37844;25115;1
1354;275;1
32303;14644;1
32762;32762;1
38701;10990;1
27144;32762;1
38711;13809;1
29575;8820;1
38725;97;1
38729;5342;1
31086;34165;1
38731;28868;1
33738;38538;1
38742;38523;1
38749;17116;1
38720;38723;1
38720;32762;1
38757;227;1
38757;989;1
8820;38395;1
29767;23600;1
35569;227;1
16338;793;1
35554;16244;1
38804;12202;1
37844;21319;1
47557;47557;1
47565;33519;1
29781;21319;1
21163;47568;1
47078;21767;1
2629;33716;1
26463;4836;1
21163;37822;1
30077;39974;1
18794;16443;1
29781;20635;1
47625;8820;1
18289;13518;1
28492;23710;1
40853;41807;1
17020;3024;1
17020;403;1
37014;41968;1
47681;23773;1
24550;45821;1
27665;23710;1
31219;37793;1
47701;434;1
47701;10314;1
41907;728;1
35644;21560;1
28175;26643;1
24000;32288;1
29575;47623;1
28175;47724;1
37113;37760;1
35644;122;1
47731;20884;1
28175;32288;1
33598;17208;1
47749;26643;1
35644;8338;1
35644;27559;1
46645;45271;1
47771;793;1
42983;40388;1
47781;8820;3
47781;23790;1
47781;18632;1
643;24696;1
47784;8820;1
28175;25183;1
47797;12206;1
29781;3433;1
32480;9595;1
29781;44484;1
14519;47557;1
32453;9461;1
46645;40665;1
29781;33057;2
47825;23710;1
29781;47557;1
47831;45804;1
47827;97;1
47837;890;1
28175;47835;1
29781;47844;1
10640;8820;1
47792;47792;1
40152;9465;1
29781;39982;1
16680;39851;1
16680;227;1
30372;33728;1
47896;37736;1
812;38734;1
47908;28350;1
47909;46104;1
40152;8820;1
31316;10810;1
24550;47557;1
47831;12515;1
24552;15064;1
29781;46886;1
47948;8860;1
47788;27607;1
10640;14372;1
48969;48969;1
18077;322;1
34256;39331;1
6433;11097;1
28594;11097;1
20327;41977;1
44456;47867;1
14246;16148;1
39968;20635;1
49022;21998;1
49034;5184;1
40853;27740;1
49038;18632;1
40196;8820;1
40196;15412;1
28175;28384;1
49017;33728;1
29958;728;1
5279;17618;1
49053;14044;1
5279;44453;1
5279;47425;1
5279;9497;1
5279;41491;1
5279;16816;1
26261;25188;1
43469;25983;1
28175;41297;1
35644;2893;1
49087;2653;1
30805;8338;1
29781;49088;1
49106;9465;1
49117;16236;1
555;17318;1
10640;434;1
10640;10314;1
21537;227;1
28175;28175;1
28175;20544;1
23614;10500;1
46242;21560;1
23614;6433;1
10620;49114;1
10620;49088;1
29781;37822;1
49233;1151;1
29781;24532;1
29781;47923;1
29781;27108;1
10620;49228;1
49248;8820;1
27108;27108;1
49254;3250;1
49105;49105;1
16510;30227;1
43077;49259;1
49289;37736;1
25696;25696;1
49270;25696;1
24792;20618;1
3257;13518;1
32237;12515;1
49308;49308;1
28175;10522;1
40162;40162;1
40853;49058;1
30805;12363;1
30805;8643;1
49290;44543;1
28175;47730;1
16866;17619;1
16866;29345;1
49290;12350;1
43031;15613;1
28175;49358;1
43661;17081;1
5230;28834;1
49290;49290;1
49374;12515;1
13736;31434;1
8560;13179;1
14918;17036;1
28175;15801;1
28175;13179;1
47099;10345;1
44453;44453;1
5257;8774;1
5257;11044;1
27039;10437;1
30826;13736;1
43539;32860;1
40853;836;1
12210;2883;1
26259;38506;1
45973;684;1
45973;7922;1
24960;10462;1
27893;3281;1
28175;47359;1
28175;27814;1
49448;843;1
49471;13450;1
49473;37736;1
49476;15693;1
27250;49290;1
16213;23614;1
49493;8820;1
27031;37986;1
49501;13809;1
49503;227;1
28175;13155;1
28175;33312;1
35927;41557;1
30805;14684;1
8560;43061;1
49565;1330;1
17010;158;1
49589;3466;1
49472;35454;1
10620;49226;1
28175;49598;1
45431;49119;1
45071;1127;1
49623;3167;1
24550;27583;1
49638;122;1
41476;40370;1
44243;793;1
49662;4719;1
44429;31434;1
37607;37507;1
35668;16148;1
28175;8409;1
23614;33838;1
28175;49667;1
6411;49604;1
49686;14684;1
13100;10810;1
12527;13145;1
49454;32169;1
28175;49780;1
46800;12473;1
49725;26800;1
24552;16148;1
49747;8944;1
34207;17305;1
49434;15325;1
23614;41929;1
28175;32882;1
31776;27607;1
28175;29206;1
49771;49097;1
33198;33198;1
28175;8820;2
29781;41626;1
28175;49770;1
49800;31879;1
49801;24119;1
49804;17727;1
44089;13441;1
24818;28175;1
30805;2750;1
30805;35508;1
49724;20544;1
41062;35910;1
49826;49826;1
32655;21560;1
47448;25970;1
28175;49787;1
28175;43967;1
289;8820;1
49333;47011;1
31526;97;1
32381;754;1
32381;2507;1
47338;41297;1
35554;21560;1
49870;14652;1
5256;32860;1
43967;8820;1
49454;45216;1
40152;22012;1
30805;20974;1
32006;26163;1
27767;32429;1
49906;27010;1
49604;49604;1
49914;49914;2
46505;49878;1
46963;14895;1
24550;21691;1
49936;890;1
49936;12350;1
33128;33128;1
39495;21254;1
14070;2489;1
30084;10462;1
31526;9362;1
10620;49963;1
49970;25289;1
49982;26872;1
49992;8820;1
50001;16103;1
10740;37986;1
27191;16310;1
37113;37113;1
37113;2507;1
50012;1151;1
50022;3024;1
50029;793;1
44089;47465;1
43408;49752;1
27250;49963;1
50040;14560;1
30084;13562;1
49991;31075;1
47002;12515;1
43606;13518;1
24162;10972;1
50073;20618;1
50056;50056;1
49914;39854;1
924;49914;1
43237;8820;1
49914;50074;1
50093;2723;1
50103;21560;1
43408;12515;1
50125;3064;1
50132;201;1
43077;50106;1
49985;3167;1
50149;17116;1
16866;20618;1
21163;50039;1
21163;17539;1
50190;16050;1
50194;5211;1
50195;227;1
46505;10972;1
46505;49780;1
24883;33637;1
44456;50018;1
49226;227;1
49226;663;1
50215;15664;1
50215;3615;1
21163;24883;1
50245;97;1
14070;16179;1
21163;50242;1
21513;227;1
50253;39896;1
13565;16096;1
14457;14339;1
50147;33966;1
35644;50238;1
40866;22034;1
33872;14150;1
50305;84;1
33872;15664;1
49914;20590;2
6618;2653;1
47163;15905;1
47163;20590;2
47163;49700;1
47163;32220;1
45077;49914;1
25984;43865;1
16213;46754;1
32075;14560;1
17343;30006;1
50296;39331;1
10620;44389;1
31219;13165;1
31219;26800;1
31219;2854;1
31219;10972;1
31219;37776;1
31219;49700;1
31219;49963;1
46463;7750;1
41266;7750;1
44456;50352;1
46338;14070;1
49914;46055;1
43469;44389;1
50348;989;1
14070;24259;1
50410;37736;1
50413;15412;1
26934;13686;1
50428;50428;1
50442;37736;1
16180;38306;1
50443;15064;1
50448;16683;1
9123;50440;1
12490;50449;1
49985;39198;1
38793;28175;1
27003;47380;1
27003;21433;1
40853;43680;1
50465;50433;1
50466;;1
2481;227;1
21163;9618;1
18451;31434;1
18451;20308;1
49914;25183;1
50485;37814;1
43563;895;1
50495;989;1
50382;33198;1
45594;16148;1
38655;47149;1
38655;25766;1
32402;50256;1
50515;50515;1
35644;40426;1
15808;843;1
43077;31006;1
50546;8820;1
28175;37475;1
50552;16148;1
26759;989;1
32958;44299;1
50557;14604;1
49985;39830;1
28175;41929;1
50589;843;1
25583;17484;1
38548;15613;1
16213;38395;1
40365;8820;1
28175;17484;1
50607;33171;1
40073;37432;1
50291;9540;1
50625;33838;1
50626;28834;1
50366;989;1
13977;50217;1
26394;4767;1
50605;50605;1
31219;97;1
32958;4767;1
24550;50354;1
45838;39580;1
49985;50532;1
50679;6606;1
50682;16244;1
50685;8524;1
24550;50674;1
30661;15325;1
43725;50532;1
24550;50491;1
24550;50352;1
40853;21433;1
30405;9465;1
29998;10584;1
45758;28658;1
45758;16887;1
50735;31260;1
50732;50732;1
50674;50674;1
50755;227;1
50758;8820;1
50762;12580;1
50769;15064;1
30661;27607;1
50772;20298;1
35490;88;1
50778;15412;1
50789;47724;1
50790;15064;1
50783;50783;1
50797;8820;1
50727;23305;1
50727;32095;1
50814;14360;1
50814;33728;1
50819;16236;1
50820;50820;1
50823;8820;1
50842;5143;1
50843;10462;1
13457;8820;1
49686;33603;1
50727;43846;1
50859;35420;1
963;50412;1
16213;47948;1
50870;41490;1
50874;10947;1
43077;41204;1
50884;16096;1
9257;50146;1
44195;15412;1
44456;2533;1
9257;11033;1
37585;37585;1
26261;2854;1
28175;50146;1
28175;50238;1
9257;47412;1
50902;9793;1
47488;49441;1
45701;227;1
45701;721;1
45701;24005;1
50920;20655;1
50921;42069;1
32381;3250;1
3257;21560;1
3257;890;1
38655;16964;1
28175;39423;1
28175;43077;1
50947;10810;1
50685;50685;1
10620;50805;1
